,word,category,institution,n,date,tf,idf,tf_idf
63,response,Learnings,Howard G. Buffet Foundation,2,1/16/2024,0.001391788,1.386294361,0.001929428
64,south,Learnings,Howard G. Buffet Foundation,2,1/16/2024,0.001391788,1.386294361,0.001929428
65,story,Learnings,Howard G. Buffet Foundation,2,1/16/2024,0.001391788,1.386294361,0.001929428
66,tapestry,Learnings,Howard G. Buffet Foundation,2,1/16/2024,0.001391788,1.386294361,0.001929428
67,types,Learnings,Howard G. Buffet Foundation,2,1/16/2024,0.001391788,1.386294361,0.001929428
68,variety,Learnings,Howard G. Buffet Foundation,2,1/16/2024,0.001391788,1.386294361,0.001929428
69,written,Learnings,Howard G. Buffet Foundation,2,1/16/2024,0.001391788,1.386294361,0.001929428
70,campus,Regions,Howard G. Buffet Foundation,1,1/16/2024,0.00137741,1.386294361,0.001909496
71,emphasis,Regions,Howard G. Buffet Foundation,1,1/16/2024,0.00137741,1.386294361,0.001909496
72,humanity,Regions,Howard G. Buffet Foundation,1,1/16/2024,0.00137741,1.386294361,0.001909496
73,impunity,Regions,Howard G. Buffet Foundation,1,1/16/2024,0.00137741,1.386294361,0.001909496
74,mexicothe,Regions,Howard G. Buffet Foundation,1,1/16/2024,0.00137741,1.386294361,0.001909496
75,priority,Regions,Howard G. Buffet Foundation,1,1/16/2024,0.00137741,1.386294361,0.001909496
76,rwandain,Regions,Howard G. Buffet Foundation,1,1/16/2024,0.00137741,1.386294361,0.001909496
77,statesour,Regions,Howard G. Buffet Foundation,1,1/16/2024,0.00137741,1.386294361,0.001909496
78,etboc,About,Howard G. Buffet Foundation,6,1/16/2024,0.002734731,0.693147181,0.001895571
79,arizona,About,Howard G. Buffet Foundation,3,1/16/2024,0.001367366,1.386294361,0.001895571
80,clients,About,Howard G. Buffet Foundation,3,1/16/2024,0.001367366,1.386294361,0.001895571
81,etpbslide,About,Howard G. Buffet Foundation,3,1/16/2024,0.001367366,1.386294361,0.001895571
82,nebraska,About,Howard G. Buffet Foundation,3,1/16/2024,0.001367366,1.386294361,0.001895571
83,served,About,Howard G. Buffet Foundation,3,1/16/2024,0.001367366,1.386294361,0.001895571
84,concerns,Programs,Howard G. Buffet Foundation,2,1/16/2024,0.002677376,0.693147181,0.001855816
85,primary,Programs,Howard G. Buffet Foundation,2,1/16/2024,0.002677376,0.693147181,0.001855816
86,promoting,Programs,Howard G. Buffet Foundation,2,1/16/2024,0.002677376,0.693147181,0.001855816
87,water,Learnings,Howard G. Buffet Foundation,8,1/16/2024,0.005567154,0.287682072,0.00160157
88,world,Learnings,Howard G. Buffet Foundation,8,1/16/2024,0.005567154,0.287682072,0.00160157
89,crisis,Learnings,Howard G. Buffet Foundation,3,1/16/2024,0.002087683,0.693147181,0.001447071
90,issues,Learnings,Howard G. Buffet Foundation,3,1/16/2024,0.002087683,0.693147181,0.001447071
91,project,Learnings,Howard G. Buffet Foundation,3,1/16/2024,0.002087683,0.693147181,0.001447071
92,years,Learnings,Howard G. Buffet Foundation,3,1/16/2024,0.002087683,0.693147181,0.001447071
93,board,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
94,bolten,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
95,corporate,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
96,elected,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
97,executive,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
98,farms,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
99,forprofit,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
100,joining,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
101,kelly,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
102,macon,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
103,nonprofit,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
104,oversees,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
105,policy,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
106,president,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
107,serving,About,Howard G. Buffet Foundation,2,1/16/2024,0.000911577,1.386294361,0.001263714
