"","word","category","institution","n","date","tf","idf","tf_idf"
"1","gformwrapper","Programs","Howard G. Buffet Foundation",48,2024-01-19,0.0446511627906977,0.287682072451781,0.0128453390490098
"2","gformwrapper","About","Howard G. Buffet Foundation",144,2024-01-19,0.0427807486631016,0.287682072451781,0.0123072544364398
"3","report","Learnings","Howard G. Buffet Foundation",18,2024-01-19,0.00835266821345708,1.38629436111989,0.0115792568446209
"4","footermenu","Programs","Howard G. Buffet Foundation",33,2024-01-19,0.0306976744186047,0.287682072451781,0.0088311705961942
"5","footermenu","About","Howard G. Buffet Foundation",99,2024-01-19,0.0294117647058824,0.287682072451781,0.00846123742505238
"6","gformwrapper","Learnings","Howard G. Buffet Foundation",48,2024-01-19,0.0222737819025522,0.287682072451781,0.00640776773906519
"7","people","Learnings","Howard G. Buffet Foundation",9,2024-01-19,0.00417633410672854,1.38629436111989,0.00578962842231045
"8","etpbcolumn","About","Howard G. Buffet Foundation",67,2024-01-19,0.0199049316696376,0.287682072451781,0.00572629199473242
"9","widgetblock","About","Howard G. Buffet Foundation",60,2024-01-19,0.017825311942959,0.287682072451781,0.00512802268184993
"10","limegamenu","About","Howard G. Buffet Foundation",24,2024-01-19,0.0071301247771836,0.693147180559945,0.00494222588634542
"11","etpbimagewrap","Programs","Howard G. Buffet Foundation",18,2024-01-19,0.0167441860465116,0.287682072451781,0.00481700214337866
"12","widgetblock","Programs","Howard G. Buffet Foundation",18,2024-01-19,0.0167441860465116,0.287682072451781,0.00481700214337866
"13","catalyze","About","Howard G. Buffet Foundation",23,2024-01-19,0.00683303624480095,0.693147180559945,0.0047362998077477
"14","leftarea","Programs","Howard G. Buffet Foundation",17,2024-01-19,0.0158139534883721,0.287682072451781,0.00454939091319095
"15","pagecontainer","Programs","Howard G. Buffet Foundation",17,2024-01-19,0.0158139534883721,0.287682072451781,0.00454939091319095
"16","risks","About","Howard G. Buffet Foundation",11,2024-01-19,0.00326797385620915,1.38629436111989,0.00453037372914997
"17","footermenu","Learnings","Howard G. Buffet Foundation",33,2024-01-19,0.0153132250580046,0.287682072451781,0.00440534032060732
"18","leftarea","About","Howard G. Buffet Foundation",51,2024-01-19,0.0151515151515152,0.287682072451781,0.00435881927957244
"19","etboc","Programs","Howard G. Buffet Foundation",6,2024-01-19,0.00558139534883721,0.693147180559945,0.0038687284496369
"20","limegamenu","Learnings","Howard G. Buffet Foundation",12,2024-01-19,0.00556844547563805,0.693147180559945,0.0038597522815403
"21","productivity","Regions","Howard G. Buffet Foundation",2,2024-01-19,0.00275103163686382,1.38629436111989,0.00381373964544674
"22","livesour","About","Howard G. Buffet Foundation",9,2024-01-19,0.00267379679144385,1.38629436111989,0.00370666941475907
"23","etlinkcontent","Programs","Howard G. Buffet Foundation",13,2024-01-19,0.012093023255814,0.287682072451781,0.00347894599244014
"24","etlinkcontent","About","Howard G. Buffet Foundation",39,2024-01-19,0.0115864527629234,0.287682072451781,0.00333321474320245
"25","pagecontainer","About","Howard G. Buffet Foundation",39,2024-01-19,0.0115864527629234,0.287682072451781,0.00333321474320245
"26","biodiversity","Learnings","Howard G. Buffet Foundation",5,2024-01-19,0.00232018561484919,1.38629436111989,0.00321646023461692
"27","courage","Learnings","Howard G. Buffet Foundation",5,2024-01-19,0.00232018561484919,1.38629436111989,0.00321646023461692
"28","farming","Learnings","Howard G. Buffet Foundation",5,2024-01-19,0.00232018561484919,1.38629436111989,0.00321646023461692
"29","photographs","Learnings","Howard G. Buffet Foundation",5,2024-01-19,0.00232018561484919,1.38629436111989,0.00321646023461692
