"","cat","word","n","date","institution","tf","idf","tf_idf"
"1996","Learnings","accurately",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"1997","Learnings","acquired",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"1998","Learnings","acre",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"1999","Learnings","acrisols",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2000","Learnings","acronyms",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2001","Learnings","activist",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2002","Learnings","advisor",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2003","Learnings","aerial",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2004","Learnings","affordable",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2005","Learnings","afield",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2006","Learnings","aggravated",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2007","Learnings","agms",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2008","Learnings","allocating",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2009","Learnings","amendments",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2010","Learnings","amplifying",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2011","Learnings","anppcan",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2012","Learnings","apparel",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2013","Learnings","appreciation",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2014","Learnings","attacks",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2015","Learnings","avoiding",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2016","Learnings","banerjee",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2017","Learnings","bare",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2018","Learnings","bedoya",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2019","Learnings","benefited",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2020","Learnings","biashara",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2021","Learnings","billion",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2022","Learnings","birth",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2023","Learnings","boda",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2024","Learnings","boom",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2025","Learnings","briefings",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2026","Learnings","briquette",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2027","Learnings","buffer",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2028","Learnings","busy",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2029","Learnings","butchery",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2030","Learnings","campbell",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2031","Learnings","canopy",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2032","Learnings","casual",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2033","Learnings","caves",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2034","Learnings","cereal",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2035","Learnings","chania",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2036","Learnings","charities",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2037","Learnings","chroma",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2038","Learnings","ciff",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2039","Learnings","citations",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2040","Learnings","cocoa",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2041","Learnings","coding",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2042","Learnings","complementarity",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2043","Learnings","complications",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2044","Learnings","compromised",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2045","Learnings","computed",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2046","Learnings","consequences",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2047","Learnings","conserve",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2048","Learnings","consisting",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2049","Learnings","consolidation",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2050","Learnings","convention",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2051","Learnings","conversation",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2052","Learnings","cope",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2053","Learnings","correlation",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2054","Learnings","corresponds",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2055","Learnings","credits",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2056","Learnings","cyes",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2057","Learnings","dadaab",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2058","Learnings","dams",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2059","Learnings","daniel",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2060","Learnings","dates",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2061","Learnings","dealt",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2062","Learnings","decimal",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2063","Learnings","definitions",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2064","Learnings","delegate",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2065","Learnings","dependence",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2066","Learnings","derive",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2067","Learnings","desirable",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2068","Learnings","dibs",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2069","Learnings","discussing",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2070","Learnings","domains",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2071","Learnings","donald",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2072","Learnings","drawbacks",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2073","Learnings","draws",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2074","Learnings","dropping",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2075","Learnings","drying",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2076","Learnings","dwelling",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2077","Learnings","elaboration",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2078","Learnings","election",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2079","Learnings","electronic",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2080","Learnings","elimination",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2081","Learnings","embeddedness",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2082","Learnings","employ",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2083","Learnings","enemies",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2084","Learnings","erected",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2085","Learnings","evidenced",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2086","Learnings","exceptional",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2087","Learnings","excessively",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2088","Learnings","exercises",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2089","Learnings","explored",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2090","Learnings","explores",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2091","Learnings","fao",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2092","Learnings","feb",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2093","Learnings","fertilisers",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2094","Learnings","finalising",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2095","Learnings","fine",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2096","Learnings","fits",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2097","Learnings","flood",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2098","Learnings","foot",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2099","Learnings","forceful",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2100","Learnings","fragile",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2101","Learnings","friendship",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2102","Learnings","gary",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2103","Learnings","gauge",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2104","Learnings","geo",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2105","Learnings","german",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2106","Learnings","ghana",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2107","Learnings","gicheru",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2108","Learnings","gift",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2109","Learnings","gonzalez",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2110","Learnings","governed",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2111","Learnings","graduation",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2112","Learnings","greatly",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2113","Learnings","guaranteeing",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2114","Learnings","guarantors",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2115","Learnings","guides",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2116","Learnings","gum",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2117","Learnings","handed",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2118","Learnings","handover",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2119","Learnings","harmful",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2120","Learnings","hass",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2121","Learnings","heart",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2122","Learnings","heritage",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2123","Learnings","hh",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2124","Learnings","hit",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2125","Learnings","holistic",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2126","Learnings","hombe",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2127","Learnings","hussein",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2128","Learnings","hydroelectric",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2129","Learnings","ideally",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2130","Learnings","imperfect",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2131","Learnings","impute",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2132","Learnings","incentivize",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2133","Learnings","inhabited",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2134","Learnings","inside",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2135","Learnings","insisted",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2136","Learnings","inspect",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2137","Learnings","inspections",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2138","Learnings","intensively",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2139","Learnings","interacting",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2140","Learnings","interconnected",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2141","Learnings","internet",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2142","Learnings","interpreting",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2143","Learnings","invariant",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2144","Learnings","invasive",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2145","Learnings","invitations",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2146","Learnings","irish",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2147","Learnings","islamic",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2148","Learnings","isolation",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2149","Learnings","iterations",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2150","Learnings","jiro",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2151","Learnings","jul",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2152","Learnings","jun",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2153","Learnings","kapslm",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2154","Learnings","kebede",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2155","Learnings","kebeles",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2156","Learnings","kilimo",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2157","Learnings","kirinyanga",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2158","Learnings","kluve",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2159","Learnings","lasted",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2160","Learnings","leptosols",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2161","Learnings","levers",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2162","Learnings","levies",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2163","Learnings","licensed",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2164","Learnings","licenses",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2165","Learnings","lie",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2166","Learnings","limitation",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2167","Learnings","loam",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2168","Learnings","lobbying",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2169","Learnings","locals",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2170","Learnings","locusts",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2171","Learnings","longstanding",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2172","Learnings","maintains",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2173","Learnings","mamase",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2174","Learnings","maps",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2175","Learnings","mar",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2176","Learnings","mara",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2177","Learnings","maria",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2178","Learnings","marital",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2179","Learnings","marketers",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2180","Learnings","marketplaces",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2181","Learnings","medical",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2182","Learnings","metal",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2183","Learnings","miller",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2184","Learnings","millions",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2185","Learnings","minded",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2186","Learnings","ministries",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2187","Learnings","mitigating",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2188","Learnings","mm",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2189","Learnings","mobilised",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2190","Learnings","moderately",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2191","Learnings","movers",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2192","Learnings","mpi",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2193","Learnings","multinationals",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2194","Learnings","nable",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2195","Learnings","naccess",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2196","Learnings","naddition",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2197","Learnings","nalliance",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2198","Learnings","narea",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2199","Learnings","nareas",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2200","Learnings","narigp",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2201","Learnings","nathan",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2202","Learnings","nationally",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2203","Learnings","nattention",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2204","Learnings","navailable",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2205","Learnings","nbananas",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2206","Learnings","nbodies",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2207","Learnings","nbring",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2208","Learnings","nconsultation",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2209","Learnings","ncoordination",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2210","Learnings","ndiagram",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2211","Learnings","ndima",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2212","Learnings","ndiscussed",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2213","Learnings","negotiate",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2214","Learnings","nespecially",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2215","Learnings","networking",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
"2216","Learnings","nevidence",4,2024-01-20,"IKEA Foundation ",3.15801108461891e-05,0.693147180559945,2.18896647948065e-05
