,cat,word,n,date,institution,tf,idf,tf_idf
1146,Grants,aim,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1147,Grants,alarmed,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1148,Grants,ambitions,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1149,Grants,analyze,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1150,Grants,app,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1151,Grants,appeals,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1152,Grants,appears,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1153,Grants,areas,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1154,Grants,articulate,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1155,Grants,associations,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1156,Grants,awareness,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1157,Grants,balance,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1158,Grants,ballot,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1159,Grants,barrier,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1160,Grants,begin,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1161,Grants,beliefs,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1162,Grants,biggest,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1163,Grants,bipartisan,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1164,Grants,bolster,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1165,Grants,bring,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1166,Grants,browser,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1167,Grants,calling,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1168,Grants,categorized,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1169,Grants,century,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1170,Grants,chart,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1171,Grants,clarity,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1172,Grants,cluster,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1173,Grants,combining,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1174,Grants,commenting,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1175,Grants,commission,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1176,Grants,concentrated,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1177,Grants,concept,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1178,Grants,concern,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1179,Grants,concerned,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1180,Grants,concerns,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1181,Grants,conclusions,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1182,Grants,conspiracy,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1183,Grants,constitutional,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1184,Grants,consulting,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1185,Grants,contributes,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1186,Grants,convey,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1187,Grants,corporate,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1188,Grants,creating,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1189,Grants,critics,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1190,Grants,cumulative,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1191,Grants,debate,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1192,Grants,debates,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1193,Grants,declines,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1194,Grants,dedicated,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1195,Grants,deepening,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1196,Grants,defensive,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1197,Grants,defin,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1198,Grants,democrat,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1199,Grants,democratic,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1200,Grants,description,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1201,Grants,direction,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1202,Grants,dismantling,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1203,Grants,dominated,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1204,Grants,drop,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1205,Grants,ecosystem,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1206,Grants,emerged,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1207,Grants,empaneled,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1208,Grants,enhance,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1209,Grants,entered,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1210,Grants,estimates,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1211,Grants,events,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1212,Grants,examining,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1213,Grants,exceeds,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1214,Grants,expanded,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1215,Grants,experts,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1216,Grants,faster,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1217,Grants,favorability,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1218,Grants,feasible,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1219,Grants,files,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1220,Grants,florida,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1221,Grants,force,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1222,Grants,forces,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1223,Grants,forums,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1224,Grants,frames,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1225,Grants,fueled,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1226,Grants,gdp,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1227,Grants,geothermal,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1228,Grants,groundswell,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1229,Grants,guarantee,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1230,Grants,gujarat,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1231,Grants,happen,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1232,Grants,harvard,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1233,Grants,heat,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1234,Grants,historically,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1235,Grants,history,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1236,Grants,human,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1237,Grants,humanity,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1238,Grants,illustrates,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1239,Grants,incentivize,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1240,Grants,indication,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1241,Grants,influential,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1242,Grants,inhibit,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1243,Grants,initiatives,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1244,Grants,input,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1245,Grants,integral,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1246,Grants,interior,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1247,Grants,inventories,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1248,Grants,invest,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1249,Grants,investors,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1250,Grants,ition,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1251,Grants,lastly,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1252,Grants,latest,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1253,Grants,lawful,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1254,Grants,leading,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1255,Grants,life,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1256,Grants,limit,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1257,Grants,limitations,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1258,Grants,makeup,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1259,Grants,mandatory,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1260,Grants,materials,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1261,Grants,mechanism,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1262,Grants,message,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1263,Grants,messengers,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1264,Grants,mind,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1265,Grants,minnesota,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1266,Grants,modi,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1267,Grants,monthly,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1268,Grants,motivated,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1269,Grants,nabout,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1270,Grants,nassociated,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1271,Grants,nconsumption,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1272,Grants,ndeployment,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1273,Grants,ngrassroots,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1274,Grants,nnational,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1275,Grants,nopportunities,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1276,Grants,nstate,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1277,Grants,nstates,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1278,Grants,nstrategy,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1279,Grants,ntechnology,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1280,Grants,nthere,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1281,Grants,nwhat,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1282,Grants,nwill,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1283,Grants,observed,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1284,Grants,observers,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1285,Grants,occurring,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1286,Grants,ocean,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1287,Grants,offshore,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1288,Grants,ongoing,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1289,Grants,operates,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1290,Grants,operating,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1291,Grants,order,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1292,Grants,ou,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1293,Grants,overview,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1294,Grants,oxide,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1295,Grants,participated,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1296,Grants,particulate,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1297,Grants,partnership,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1298,Grants,past,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1299,Grants,picture,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1300,Grants,poised,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1301,Grants,positioned,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1302,Grants,predicated,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1303,Grants,premise,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1304,Grants,presented,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1305,Grants,preventing,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1306,Grants,promotion,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1307,Grants,proposals,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1308,Grants,protect,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1309,Grants,providing,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1310,Grants,putting,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1311,Grants,rapid,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1312,Grants,rapidly,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1313,Grants,rate,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1314,Grants,received,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1315,Grants,regularly,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1316,Grants,relevance,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1317,Grants,replacement,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1318,Grants,respondents,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1319,Grants,rhodium,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1320,Grants,rising,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1321,Grants,savings,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1322,Grants,scheduled,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1323,Grants,seeks,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1324,Grants,shifting,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1325,Grants,signaled,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1326,Grants,stakeholder,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1327,Grants,stated,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1328,Grants,stepping,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1329,Grants,substances,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1330,Grants,substantially,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1331,Grants,summit,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1332,Grants,synthesizing,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1333,Grants,systematic,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1334,Grants,takeaways,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1335,Grants,takes,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1336,Grants,tc,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1337,Grants,trial,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1338,Grants,update,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1339,Grants,updated,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1340,Grants,verifiable,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1341,Grants,vermont,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1342,Grants,view,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1343,Grants,views,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1344,Grants,vision,5,1/16/2024,Mc Arthur Foundation,0.000135011,0,0
1345,Grants,absence,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1346,Grants,accelerated,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1347,Grants,actual,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1348,Grants,aero,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1349,Grants,affordable,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1350,Grants,albeit,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1351,Grants,allowance,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1352,Grants,analyses,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1353,Grants,announcement,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1354,Grants,arabia,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1355,Grants,assessments,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1356,Grants,backsliding,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1357,Grants,battery,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1358,Grants,benefits,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1359,Grants,berkeley,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1360,Grants,bigger,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1361,Grants,board,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1362,Grants,branded,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1363,Grants,bridge,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1364,Grants,bringing,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1365,Grants,bs,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1366,Grants,budget,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1367,Grants,burden,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1368,Grants,burning,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1369,Grants,calculation,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1370,Grants,catalytic,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1371,Grants,catalyzing,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1372,Grants,caused,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1373,Grants,centralized,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1374,Grants,centre,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1375,Grants,changing,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1376,Grants,charging,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1377,Grants,circuit,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1378,Grants,clarify,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1379,Grants,collaborative,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1380,Grants,collection,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1381,Grants,committee,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1382,Grants,compatible,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1383,Grants,competitive,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1384,Grants,complete,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1385,Grants,components,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1386,Grants,comprised,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1387,Grants,concentrate,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1388,Grants,connecticut,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1389,Grants,consolidation,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1390,Grants,contextual,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1391,Grants,contribute,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1392,Grants,controlling,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1393,Grants,convened,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1394,Grants,coordination,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1395,Grants,corp,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1396,Grants,correlated,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1397,Grants,courts,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1398,Grants,csos,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1399,Grants,decided,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1400,Grants,declared,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1401,Grants,delay,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1402,Grants,demonstration,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1403,Grants,deploying,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1404,Grants,derived,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1405,Grants,directed,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1406,Grants,dismissed,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1407,Grants,distributed,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1408,Grants,doubled,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1409,Grants,education,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1410,Grants,educational,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1411,Grants,emergence,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1412,Grants,emitter,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1413,Grants,encouraging,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1414,Grants,equipped,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1415,Grants,equity,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1416,Grants,estimate,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1417,Grants,estimated,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1418,Grants,exceed,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1419,Grants,exceeded,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1420,Grants,exempt,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1421,Grants,exist,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1422,Grants,external,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1423,Grants,extraction,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1424,Grants,extreme,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1425,Grants,exxon,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1426,Grants,fact,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1427,Grants,featured,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1428,Grants,february,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1429,Grants,fight,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1430,Grants,filed,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1431,Grants,finalized,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1432,Grants,flow,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1433,Grants,footprint,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1434,Grants,formal,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1435,Grants,frequently,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1436,Grants,gaining,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1437,Grants,gasifiers,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1438,Grants,generate,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1439,Grants,generators,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1440,Grants,good,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1441,Grants,grappling,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1442,Grants,handles,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1443,Grants,hard,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1444,Grants,harming,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1445,Grants,hydropower,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1446,Grants,imperative,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1447,Grants,incentives,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1448,Grants,incorporate,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1449,Grants,incorporated,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1450,Grants,independently,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1451,Grants,industrialized,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1452,Grants,infuse,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1453,Grants,instance,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1454,Grants,integrating,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1455,Grants,interactive,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1456,Grants,interested,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1457,Grants,interpretation,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1458,Grants,introduction,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1459,Grants,inventory,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1460,Grants,invested,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1461,Grants,investor,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1462,Grants,ious,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1463,Grants,kilograms,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1464,Grants,kingdom,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1465,Grants,lab,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1466,Grants,labeling,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1467,Grants,lakes,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1468,Grants,legislatures,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1469,Grants,madrid,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1470,Grants,maintain,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1471,Grants,match,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1472,Grants,member,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1473,Grants,metering,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1474,Grants,micro,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1475,Grants,mission,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1476,Grants,mitigate,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1477,Grants,mobil,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1478,Grants,mobilize,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
1479,Grants,modest,4,1/16/2024,Mc Arthur Foundation,0.000108009,0,0
