,cat,word,n,date,institution,tf,idf,tf_idf
88,Grants,effect,121,1/16/2024,IKEA Foundation ,0.003001588,0.405465108,0.001217039
89,Grants,interviews,120,1/16/2024,IKEA Foundation ,0.002976781,0.405465108,0.001206981
90,Learnings,households,143,1/16/2024,IKEA Foundation ,0.001096802,1.098612289,0.001204961
91,Learnings,support,381,1/16/2024,IKEA Foundation ,0.00292225,0.405465108,0.00118487
92,Learnings,companies,372,1/16/2024,IKEA Foundation ,0.00285322,0.405465108,0.001156881
93,Learnings,conservation,136,1/16/2024,IKEA Foundation ,0.001043113,1.098612289,0.001145977
94,Grants,program,112,1/16/2024,IKEA Foundation ,0.002778329,0.405465108,0.001126515
95,Learnings,data,359,1/16/2024,IKEA Foundation ,0.002753511,0.405465108,0.001116453
96,Grants,analysis,110,1/16/2024,IKEA Foundation ,0.002728716,0.405465108,0.001106399
97,Learnings,impact,355,1/16/2024,IKEA Foundation ,0.002722831,0.405465108,0.001104013
98,Grants,research,109,1/16/2024,IKEA Foundation ,0.00270391,0.405465108,0.001096341
99,Learnings,soil,130,1/16/2024,IKEA Foundation ,0.000997093,1.098612289,0.001095419
100,Learnings,milk,129,1/16/2024,IKEA Foundation ,0.000989423,1.098612289,0.001086992
101,Grants,collaboration,107,1/16/2024,IKEA Foundation ,0.002654296,0.405465108,0.001076225
102,Learnings,water,345,1/16/2024,IKEA Foundation ,0.002646132,0.405465108,0.001072914
103,Grants,chain,106,1/16/2024,IKEA Foundation ,0.00262949,0.405465108,0.001066166
104,Grants,corporate,106,1/16/2024,IKEA Foundation ,0.00262949,0.405465108,0.001066166
105,Learnings,dib,126,1/16/2024,IKEA Foundation ,0.000966413,1.098612289,0.001061714
106,About,abuse,3,1/16/2024,IKEA Foundation ,0.00261324,0.405465108,0.001059578
107,About,accept,3,1/16/2024,IKEA Foundation ,0.00261324,0.405465108,0.001059578
108,About,alcohol,3,1/16/2024,IKEA Foundation ,0.00261324,0.405465108,0.001059578
109,About,children,3,1/16/2024,IKEA Foundation ,0.00261324,0.405465108,0.001059578
110,About,forced,3,1/16/2024,IKEA Foundation ,0.00261324,0.405465108,0.001059578
111,About,nbe,3,1/16/2024,IKEA Foundation ,0.00261324,0.405465108,0.001059578
112,About,recognise,3,1/16/2024,IKEA Foundation ,0.00261324,0.405465108,0.001059578
113,About,religious,3,1/16/2024,IKEA Foundation ,0.00261324,0.405465108,0.001059578
114,About,rights,3,1/16/2024,IKEA Foundation ,0.00261324,0.405465108,0.001059578
115,About,tolerance,3,1/16/2024,IKEA Foundation ,0.00261324,0.405465108,0.001059578
116,About,tolerated,3,1/16/2024,IKEA Foundation ,0.00261324,0.405465108,0.001059578
117,About,values,3,1/16/2024,IKEA Foundation ,0.00261324,0.405465108,0.001059578
118,Learnings,region,125,1/16/2024,IKEA Foundation ,0.000958743,1.098612289,0.001053287
119,Grants,carbon,104,1/16/2024,IKEA Foundation ,0.002579877,0.405465108,0.00104605
120,Grants,action,103,1/16/2024,IKEA Foundation ,0.00255507,0.405465108,0.001035992
121,Grants,project,103,1/16/2024,IKEA Foundation ,0.00255507,0.405465108,0.001035992
122,Learnings,agriculture,333,1/16/2024,IKEA Foundation ,0.002554092,0.405465108,0.001035595
123,Learnings,research,331,1/16/2024,IKEA Foundation ,0.002538752,0.405465108,0.001029376
124,Learnings,project,330,1/16/2024,IKEA Foundation ,0.002531082,0.405465108,0.001026266
125,Learnings,irrigation,121,1/16/2024,IKEA Foundation ,0.000928064,1.098612289,0.001019582
126,Grants,emission,101,1/16/2024,IKEA Foundation ,0.002505457,0.405465108,0.001015876
127,Learnings,sector,326,1/16/2024,IKEA Foundation ,0.002500403,0.405465108,0.001013826
128,Grants,studies,100,1/16/2024,IKEA Foundation ,0.002480651,0.405465108,0.001005817
129,Learnings,landscape,323,1/16/2024,IKEA Foundation ,0.002477393,0.405465108,0.001004496
130,Learnings,coffee,319,1/16/2024,IKEA Foundation ,0.002446713,0.405465108,0.000992057
131,Grants,energy,98,1/16/2024,IKEA Foundation ,0.002431038,0.405465108,0.000985701
132,Grants,karnataka,36,1/16/2024,IKEA Foundation ,0.000893034,1.098612289,0.000981098
133,Learnings,economic,315,1/16/2024,IKEA Foundation ,0.002416033,0.405465108,0.000979617
134,Learnings,firewood,116,1/16/2024,IKEA Foundation ,0.000889714,1.098612289,0.000977451
135,Grants,market,97,1/16/2024,IKEA Foundation ,0.002406231,0.405465108,0.000975643
136,Grants,secretariat,97,1/16/2024,IKEA Foundation ,0.002406231,0.405465108,0.000975643
137,Learnings,group,311,1/16/2024,IKEA Foundation ,0.002385353,0.405465108,0.000967178
138,Grants,beneficiary,96,1/16/2024,IKEA Foundation ,0.002381425,0.405465108,0.000965585
139,About,acaring,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
140,About,acost,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
141,About,adifferent,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
142,About,affiliations,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
143,About,agive,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
144,About,alead,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
145,About,arenew,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
146,About,arrange,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
147,About,asimplicity,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
148,About,atogetherness,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
149,About,beliefs,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
150,About,bribe,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
151,About,bribes,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
152,About,bullying,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
153,About,complies,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
154,About,consciousness,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
155,About,contradicts,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
156,About,dare,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
157,About,humility,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
158,About,judgment,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
159,About,kickback,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
160,About,kickbacks,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
161,About,legitimate,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
162,About,nacting,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
163,About,nappear,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
164,About,nassessing,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
165,About,navoiding,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
166,About,naware,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
167,About,nchoice,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
168,About,ncomply,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
169,About,nconfidential,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
170,About,ncopyrights,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
171,About,ncornerstone,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
172,About,ndaily,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
173,About,ndemanding,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
174,About,nentertainment,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
175,About,nethnic,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
176,About,ngifts,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
177,About,nimmediately,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
178,About,ninterference,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
179,About,nlaw,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
180,About,nnationality,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
181,About,nparty,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
182,About,nprofessional,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
183,About,nproperty,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
184,About,nprotecting,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
185,About,nreimbursements,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
186,About,nreligious,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
187,About,nrewards,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
188,About,nright,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
189,About,nshall,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
190,About,nsound,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
191,About,nstipulates,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
192,About,nthinking,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
193,About,nunion,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
194,About,nvalues,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
195,About,nwhenever,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
196,About,nwhy,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
197,About,nworker,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
198,About,philosophy,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
199,About,prudently,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
200,About,racism,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
201,About,reimbursements,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
202,About,religion,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
203,About,reprisal,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
204,About,safeguard,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
205,About,safely,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
206,About,standpoint,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
207,About,strives,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
208,About,unauthorised,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
209,About,unethical,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
210,About,violate,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
211,About,violation,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
212,About,willpower,1,1/16/2024,IKEA Foundation ,0.00087108,1.098612289,0.000956979
213,Grants,supply,95,1/16/2024,IKEA Foundation ,0.002356618,0.405465108,0.000955527
214,Grants,low,93,1/16/2024,IKEA Foundation ,0.002307005,0.405465108,0.00093541
215,Learnings,shareaction,297,1/16/2024,IKEA Foundation ,0.002277974,0.405465108,0.000923639
216,Learnings,targets,297,1/16/2024,IKEA Foundation ,0.002277974,0.405465108,0.000923639
217,Learnings,income,296,1/16/2024,IKEA Foundation ,0.002270304,0.405465108,0.000920529
218,Learnings,buramino,108,1/16/2024,IKEA Foundation ,0.000828354,1.098612289,0.00091004
219,Learnings,management,290,1/16/2024,IKEA Foundation ,0.002224285,0.405465108,0.00090187
220,Grants,beneficiaries,89,1/16/2024,IKEA Foundation ,0.002207779,0.405465108,0.000895177
221,Grants,high,89,1/16/2024,IKEA Foundation ,0.002207779,0.405465108,0.000895177
222,Learnings,community,287,1/16/2024,IKEA Foundation ,0.002201275,0.405465108,0.00089254
223,Grants,findings,88,1/16/2024,IKEA Foundation ,0.002182973,0.405465108,0.000885119
224,Learnings,government,284,1/16/2024,IKEA Foundation ,0.002178265,0.405465108,0.00088321
225,Grants,ambition,87,1/16/2024,IKEA Foundation ,0.002158166,0.405465108,0.000875061
226,Grants,certificate,87,1/16/2024,IKEA Foundation ,0.002158166,0.405465108,0.000875061
227,Grants,study,87,1/16/2024,IKEA Foundation ,0.002158166,0.405465108,0.000875061
228,Grants,system,87,1/16/2024,IKEA Foundation ,0.002158166,0.405465108,0.000875061
229,Grants,training,87,1/16/2024,IKEA Foundation ,0.002158166,0.405465108,0.000875061
230,Learnings,initiative,279,1/16/2024,IKEA Foundation ,0.002139915,0.405465108,0.000867661
231,Learnings,women,279,1/16/2024,IKEA Foundation ,0.002139915,0.405465108,0.000867661
232,Grants,support,86,1/16/2024,IKEA Foundation ,0.00213336,0.405465108,0.000865003
233,Grants,large,85,1/16/2024,IKEA Foundation ,0.002108553,0.405465108,0.000854945
234,Learnings,team,272,1/16/2024,IKEA Foundation ,0.002086226,0.405465108,0.000845892
235,Grants,procurement,84,1/16/2024,IKEA Foundation ,0.002083747,0.405465108,0.000844887
236,Grants,respondents,84,1/16/2024,IKEA Foundation ,0.002083747,0.405465108,0.000844887
237,Grants,gpp,31,1/16/2024,IKEA Foundation ,0.000769002,1.098612289,0.000844835
238,Learnings,household,271,1/16/2024,IKEA Foundation ,0.002078556,0.405465108,0.000842782
239,Learnings,ibid,100,1/16/2024,IKEA Foundation ,0.000766995,1.098612289,0.00084263
240,Grants,additionality,83,1/16/2024,IKEA Foundation ,0.00205894,0.405465108,0.000834828
241,Learnings,stakeholders,266,1/16/2024,IKEA Foundation ,0.002040206,0.405465108,0.000827232
242,Learnings,etb,98,1/16/2024,IKEA Foundation ,0.000751655,1.098612289,0.000825777
243,Grants,governance,82,1/16/2024,IKEA Foundation ,0.002034134,0.405465108,0.00082477
244,Grants,sbti,82,1/16/2024,IKEA Foundation ,0.002034134,0.405465108,0.00082477
245,Learnings,training,265,1/16/2024,IKEA Foundation ,0.002032536,0.405465108,0.000824122
246,Grants,placement,30,1/16/2024,IKEA Foundation ,0.000744195,1.098612289,0.000817582
247,Learnings,mt,96,1/16/2024,IKEA Foundation ,0.000736315,1.098612289,0.000808925
248,Learnings,number,259,1/16/2024,IKEA Foundation ,0.001986516,0.405465108,0.000805463
249,Grants,group,80,1/16/2024,IKEA Foundation ,0.001984521,0.405465108,0.000804654
250,Grants,number,80,1/16/2024,IKEA Foundation ,0.001984521,0.405465108,0.000804654
251,Grants,strategy,80,1/16/2024,IKEA Foundation ,0.001984521,0.405465108,0.000804654
252,Grants,rs,29,1/16/2024,IKEA Foundation ,0.000719389,1.098612289,0.000790329
253,Learnings,livestock,254,1/16/2024,IKEA Foundation ,0.001948166,0.405465108,0.000789914
254,Learnings,tree,93,1/16/2024,IKEA Foundation ,0.000713305,1.098612289,0.000783646
255,Learnings,prosopis,92,1/16/2024,IKEA Foundation ,0.000705635,1.098612289,0.000775219
256,Grants,certified,77,1/16/2024,IKEA Foundation ,0.001910101,0.405465108,0.000774479
257,Grants,results,76,1/16/2024,IKEA Foundation ,0.001885295,0.405465108,0.000764421
258,Grants,specific,76,1/16/2024,IKEA Foundation ,0.001885295,0.405465108,0.000764421
259,Grants,utrecht,28,1/16/2024,IKEA Foundation ,0.000694582,1.098612289,0.000763077
260,Grants,construction,75,1/16/2024,IKEA Foundation ,0.001860488,0.405465108,0.000754363
261,Learnings,survey,240,1/16/2024,IKEA Foundation ,0.001840787,0.405465108,0.000746375
262,Grants,literature,74,1/16/2024,IKEA Foundation ,0.001835682,0.405465108,0.000744305
263,Learnings,groups,239,1/16/2024,IKEA Foundation ,0.001833117,0.405465108,0.000743265
264,Learnings,interview,238,1/16/2024,IKEA Foundation ,0.001825447,0.405465108,0.000740155
265,Learnings,services,237,1/16/2024,IKEA Foundation ,0.001817777,0.405465108,0.000737045
266,Learnings,target,237,1/16/2024,IKEA Foundation ,0.001817777,0.405465108,0.000737045
267,Grants,commitments,73,1/16/2024,IKEA Foundation ,0.001810875,0.405465108,0.000734247
268,Learnings,food,236,1/16/2024,IKEA Foundation ,0.001810107,0.405465108,0.000733935
269,Learnings,market,236,1/16/2024,IKEA Foundation ,0.001810107,0.405465108,0.000733935
270,Grants,strong,72,1/16/2024,IKEA Foundation ,0.001786069,0.405465108,0.000724189
271,Learnings,host,231,1/16/2024,IKEA Foundation ,0.001771758,0.405465108,0.000718386
272,Grants,additional,71,1/16/2024,IKEA Foundation ,0.001761262,0.405465108,0.00071413
273,Grants,advocacy,71,1/16/2024,IKEA Foundation ,0.001761262,0.405465108,0.00071413
274,Grants,shows,71,1/16/2024,IKEA Foundation ,0.001761262,0.405465108,0.00071413
275,About,communities,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
276,About,drug,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
277,About,fairness,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
278,About,hospitality,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
279,About,judgement,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
280,About,jurisdictions,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
281,About,nany,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
282,About,nearest,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
283,About,nhuman,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
284,About,nintroduction,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
285,About,nour,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
286,About,nprogrammes,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
287,About,observes,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
288,About,sexual,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
289,About,spirit,2,1/16/2024,IKEA Foundation ,0.00174216,0.405465108,0.000706385
290,Grants,delft,70,1/16/2024,IKEA Foundation ,0.001736456,0.405465108,0.000704072
291,Grants,initiative,70,1/16/2024,IKEA Foundation ,0.001736456,0.405465108,0.000704072
292,Learnings,national,226,1/16/2024,IKEA Foundation ,0.001733408,0.405465108,0.000702836
293,Learnings,outcomes,225,1/16/2024,IKEA Foundation ,0.001725738,0.405465108,0.000699727
294,Learnings,ethiopia,83,1/16/2024,IKEA Foundation ,0.000636606,1.098612289,0.000699383
295,Learnings,kes,82,1/16/2024,IKEA Foundation ,0.000628936,1.098612289,0.000690956
296,Learnings,including,221,1/16/2024,IKEA Foundation ,0.001695058,0.405465108,0.000687287
297,Grants,certification,68,1/16/2024,IKEA Foundation ,0.001686843,0.405465108,0.000683956
298,Grants,participants,68,1/16/2024,IKEA Foundation ,0.001686843,0.405465108,0.000683956
299,Grants,cgcc,25,1/16/2024,IKEA Foundation ,0.000620163,1.098612289,0.000681318
300,Grants,delhi,25,1/16/2024,IKEA Foundation ,0.000620163,1.098612289,0.000681318
301,Grants,sakhi,25,1/16/2024,IKEA Foundation ,0.000620163,1.098612289,0.000681318
