,cat,word1,word2,n,date,institution
2227,Grants,world,emissions,2,1/18/2024,MacArthur Foundation
2228,Grants,world,takes,2,1/18/2024,MacArthur Foundation
2229,Grants,worldwide,protests,2,1/18/2024,MacArthur Foundation
2230,Grants,worth,acknowledging,2,1/18/2024,MacArthur Foundation
2231,Grants,year,ninclude,2,1/18/2024,MacArthur Foundation
2232,Grants,year,period,2,1/18/2024,MacArthur Foundation
2233,Grants,year,st,2,1/18/2024,MacArthur Foundation
2234,Grants,york,city,2,1/18/2024,MacArthur Foundation
2235,Grants,york,pennsylvania,2,1/18/2024,MacArthur Foundation
2236,Grants,york,state,2,1/18/2024,MacArthur Foundation
2237,Grants,zeller,jr,2,1/18/2024,MacArthur Foundation
2238,Grants,zelman,joanna,2,1/18/2024,MacArthur Foundation
2239,Grants,abandon,plans,1,1/18/2024,MacArthur Foundation
2240,Grants,abhiyan,clean,1,1/18/2024,MacArthur Foundation
2241,Grants,ability,eventually,1,1/18/2024,MacArthur Foundation
2242,Grants,absent,federal,1,1/18/2024,MacArthur Foundation
2243,Grants,accelerant,effect,1,1/18/2024,MacArthur Foundation
2244,Grants,accelerate,greenhouse,1,1/18/2024,MacArthur Foundation
2245,Grants,accelerate,growth,1,1/18/2024,MacArthur Foundation
2246,Grants,accelerate,technology,1,1/18/2024,MacArthur Foundation
2247,Grants,accelerated,closures,1,1/18/2024,MacArthur Foundation
2248,Grants,accelerated,deployment,1,1/18/2024,MacArthur Foundation
2249,Grants,accelerated,expansion,1,1/18/2024,MacArthur Foundation
2250,Grants,accept,foreign,1,1/18/2024,MacArthur Foundation
2251,Grants,accepted,public,1,1/18/2024,MacArthur Foundation
2252,Grants,access,approximately,1,1/18/2024,MacArthur Foundation
2253,Grants,access,capital,1,1/18/2024,MacArthur Foundation
2254,Grants,access,financing,1,1/18/2024,MacArthur Foundation
2255,Grants,access,loans,1,1/18/2024,MacArthur Foundation
2256,Grants,access,subsidies,1,1/18/2024,MacArthur Foundation
2257,Grants,accord,carbon,1,1/18/2024,MacArthur Foundation
2258,Grants,accord,commitments,1,1/18/2024,MacArthur Foundation
2259,Grants,accord,deal,1,1/18/2024,MacArthur Foundation
2260,Grants,accord,energy,1,1/18/2024,MacArthur Foundation
2261,Grants,accord,goals,1,1/18/2024,MacArthur Foundation
2262,Grants,accord,produced,1,1/18/2024,MacArthur Foundation
2263,Grants,accord,targets,1,1/18/2024,MacArthur Foundation
2264,Grants,account,source,1,1/18/2024,MacArthur Foundation
2265,Grants,accurate,description,1,1/18/2024,MacArthur Foundation
2266,Grants,achieve,change,1,1/18/2024,MacArthur Foundation
2267,Grants,achieve,neconomic,1,1/18/2024,MacArthur Foundation
2268,Grants,achieve,nstrategy,1,1/18/2024,MacArthur Foundation
2269,Grants,achieve,nthese,1,1/18/2024,MacArthur Foundation
2270,Grants,achieve,proposed,1,1/18/2024,MacArthur Foundation
2271,Grants,achieve,reasonable,1,1/18/2024,MacArthur Foundation
2272,Grants,achieve,sustainable,1,1/18/2024,MacArthur Foundation
2273,Grants,achieve,trade,1,1/18/2024,MacArthur Foundation
2274,Grants,achieving,universal,1,1/18/2024,MacArthur Foundation
2275,Grants,acknowledging,nthat,1,1/18/2024,MacArthur Foundation
2276,Grants,act,based,1,1/18/2024,MacArthur Foundation
2277,Grants,act,nleadership,1,1/18/2024,MacArthur Foundation
2278,Grants,act,provided,1,1/18/2024,MacArthur Foundation
2279,Grants,action,expanding,1,1/18/2024,MacArthur Foundation
2280,Grants,action,government,1,1/18/2024,MacArthur Foundation
2281,Grants,action,include,1,1/18/2024,MacArthur Foundation
2282,Grants,action,neconomic,1,1/18/2024,MacArthur Foundation
2283,Grants,action,network,1,1/18/2024,MacArthur Foundation
2284,Grants,action,nmore,1,1/18/2024,MacArthur Foundation
2285,Grants,action,partnership,1,1/18/2024,MacArthur Foundation
2286,Grants,action,plans,1,1/18/2024,MacArthur Foundation
2287,Grants,action,practices,1,1/18/2024,MacArthur Foundation
2288,Grants,action,put,1,1/18/2024,MacArthur Foundation
2289,Grants,action,ranks,1,1/18/2024,MacArthur Foundation
2290,Grants,action,recent,1,1/18/2024,MacArthur Foundation
2291,Grants,action,solutions,1,1/18/2024,MacArthur Foundation
2292,Grants,action,state,1,1/18/2024,MacArthur Foundation
2293,Grants,action,strategy,1,1/18/2024,MacArthur Foundation
2294,Grants,action,summit,1,1/18/2024,MacArthur Foundation
2295,Grants,actions,abroad,1,1/18/2024,MacArthur Foundation
2296,Grants,actions,carry,1,1/18/2024,MacArthur Foundation
2297,Grants,actions,ncarry,1,1/18/2024,MacArthur Foundation
2298,Grants,actively,promoting,1,1/18/2024,MacArthur Foundation
2299,Grants,activities,activities,1,1/18/2024,MacArthur Foundation
2300,Grants,activities,contributed,1,1/18/2024,MacArthur Foundation
2301,Grants,activities,funded,1,1/18/2024,MacArthur Foundation
2302,Grants,activities,included,1,1/18/2024,MacArthur Foundation
2303,Grants,activities,production,1,1/18/2024,MacArthur Foundation
2304,Grants,activities,reflect,1,1/18/2024,MacArthur Foundation
2305,Grants,activities,related,1,1/18/2024,MacArthur Foundation
2306,Grants,activities,supported,1,1/18/2024,MacArthur Foundation
2307,Grants,actors,industry,1,1/18/2024,MacArthur Foundation
2308,Grants,actors,targeting,1,1/18/2024,MacArthur Foundation
2309,Grants,actual,copenhagen,1,1/18/2024,MacArthur Foundation
2310,Grants,actual,projections,1,1/18/2024,MacArthur Foundation
2311,Grants,adam,wenick,1,1/18/2024,MacArthur Foundation
2312,Grants,adaptation,efforts,1,1/18/2024,MacArthur Foundation
2313,Grants,adaptation,thirty,1,1/18/2024,MacArthur Foundation
2314,Grants,added,nwill,1,1/18/2024,MacArthur Foundation
2315,Grants,addition,climate,1,1/18/2024,MacArthur Foundation
2316,Grants,addition,governor,1,1/18/2024,MacArthur Foundation
2317,Grants,addition,grantees,1,1/18/2024,MacArthur Foundation
2318,Grants,addition,guidelines,1,1/18/2024,MacArthur Foundation
2319,Grants,addition,national,1,1/18/2024,MacArthur Foundation
2320,Grants,addition,nfrom,1,1/18/2024,MacArthur Foundation
2321,Grants,addition,umbrella,1,1/18/2024,MacArthur Foundation
2322,Grants,addition,volume,1,1/18/2024,MacArthur Foundation
2323,Grants,additional,business,1,1/18/2024,MacArthur Foundation
2324,Grants,additional,cases,1,1/18/2024,MacArthur Foundation
2325,Grants,additional,closures,1,1/18/2024,MacArthur Foundation
2326,Grants,additional,data,1,1/18/2024,MacArthur Foundation
2327,Grants,additional,details,1,1/18/2024,MacArthur Foundation
2328,Grants,additional,grantmaking,1,1/18/2024,MacArthur Foundation
2329,Grants,additional,insights,1,1/18/2024,MacArthur Foundation
2330,Grants,additional,lawsuits,1,1/18/2024,MacArthur Foundation
2331,Grants,additional,metric,1,1/18/2024,MacArthur Foundation
2332,Grants,additional,ncongressional,1,1/18/2024,MacArthur Foundation
2333,Grants,additional,nemissions,1,1/18/2024,MacArthur Foundation
2334,Grants,additional,public,1,1/18/2024,MacArthur Foundation
2335,Grants,additional,states,1,1/18/2024,MacArthur Foundation
2336,Grants,additional,strategic,1,1/18/2024,MacArthur Foundation
2337,Grants,additional,urgency,1,1/18/2024,MacArthur Foundation
2338,Grants,additionally,electricity,1,1/18/2024,MacArthur Foundation
2339,Grants,additionally,states,1,1/18/2024,MacArthur Foundation
2340,Grants,additionally,voters,1,1/18/2024,MacArthur Foundation
2341,Grants,address,distribution,1,1/18/2024,MacArthur Foundation
2342,Grants,address,emissions,1,1/18/2024,MacArthur Foundation
2343,Grants,address,gaps,1,1/18/2024,MacArthur Foundation
2344,Grants,address,methane,1,1/18/2024,MacArthur Foundation
2345,Grants,address,rising,1,1/18/2024,MacArthur Foundation
2346,Grants,adequate,national,1,1/18/2024,MacArthur Foundation
2347,Grants,adequately,accounted,1,1/18/2024,MacArthur Foundation
2348,Grants,adjust,company,1,1/18/2024,MacArthur Foundation
2349,Grants,adjustments,nsince,1,1/18/2024,MacArthur Foundation
2350,Grants,administration,announcing,1,1/18/2024,MacArthur Foundation
2351,Grants,administration,appeared,1,1/18/2024,MacArthur Foundation
2352,Grants,administration,energy,1,1/18/2024,MacArthur Foundation
2353,Grants,administration,estimated,1,1/18/2024,MacArthur Foundation
2354,Grants,administration,explained,1,1/18/2024,MacArthur Foundation
2355,Grants,administration,formally,1,1/18/2024,MacArthur Foundation
2356,Grants,administration,global,1,1/18/2024,MacArthur Foundation
2357,Grants,administration,history,1,1/18/2024,MacArthur Foundation
2358,Grants,administration,june,1,1/18/2024,MacArthur Foundation
2359,Grants,administration,monthly,1,1/18/2024,MacArthur Foundation
2360,Grants,administration,projected,1,1/18/2024,MacArthur Foundation
2361,Grants,administration,projects,1,1/18/2024,MacArthur Foundation
2362,Grants,administration,proposed,1,1/18/2024,MacArthur Foundation
2363,Grants,administration,recognized,1,1/18/2024,MacArthur Foundation
2364,Grants,administration,state,1,1/18/2024,MacArthur Foundation
2365,Grants,administration,suggest,1,1/18/2024,MacArthur Foundation
2366,Grants,administration,tracks,1,1/18/2024,MacArthur Foundation
2367,Grants,administration,vice,1,1/18/2024,MacArthur Foundation
2368,Grants,administrative,fines,1,1/18/2024,MacArthur Foundation
2369,Grants,adopt,carbon,1,1/18/2024,MacArthur Foundation
2370,Grants,adopted,domestically,1,1/18/2024,MacArthur Foundation
2371,Grants,adopted,introduced,1,1/18/2024,MacArthur Foundation
2372,Grants,adopted,nsome,1,1/18/2024,MacArthur Foundation
2373,Grants,adopted,regulations,1,1/18/2024,MacArthur Foundation
2374,Grants,adopted,schemes,1,1/18/2024,MacArthur Foundation
2375,Grants,advance,carbon,1,1/18/2024,MacArthur Foundation
2376,Grants,advance,legal,1,1/18/2024,MacArthur Foundation
2377,Grants,advance,notice,1,1/18/2024,MacArthur Foundation
2378,Grants,advance,policy,1,1/18/2024,MacArthur Foundation
2379,Grants,advance,schemes,1,1/18/2024,MacArthur Foundation
2380,Grants,advance,support,1,1/18/2024,MacArthur Foundation
2381,Grants,advance,technocratic,1,1/18/2024,MacArthur Foundation
2382,Grants,advance,transformative,1,1/18/2024,MacArthur Foundation
2383,Grants,advancements,included,1,1/18/2024,MacArthur Foundation
2384,Grants,advances,nsetbacks,1,1/18/2024,MacArthur Foundation
2385,Grants,advancing,approaches,1,1/18/2024,MacArthur Foundation
2386,Grants,advancing,carbon,1,1/18/2024,MacArthur Foundation
2387,Grants,advancing,foundation,1,1/18/2024,MacArthur Foundation
2388,Grants,advancing,infrastructure,1,1/18/2024,MacArthur Foundation
2389,Grants,advancing,nits,1,1/18/2024,MacArthur Foundation
2390,Grants,advancing,regulatory,1,1/18/2024,MacArthur Foundation
2391,Grants,advocacy,base,1,1/18/2024,MacArthur Foundation
2392,Grants,advocates,efforts,1,1/18/2024,MacArthur Foundation
2393,Grants,advocates,encountered,1,1/18/2024,MacArthur Foundation
2394,Grants,advocates,grew,1,1/18/2024,MacArthur Foundation
2395,Grants,advocates,nfinally,1,1/18/2024,MacArthur Foundation
2396,Grants,advocates,veterans,1,1/18/2024,MacArthur Foundation
2397,Grants,affect,political,1,1/18/2024,MacArthur Foundation
2398,Grants,affect,rooftop,1,1/18/2024,MacArthur Foundation
2399,Grants,affected,adoption,1,1/18/2024,MacArthur Foundation
2400,Grants,affected,growth,1,1/18/2024,MacArthur Foundation
2401,Grants,affected,uday,1,1/18/2024,MacArthur Foundation
2402,Grants,affiliation,nwith,1,1/18/2024,MacArthur Foundation
2403,Grants,affirmed,implementation,1,1/18/2024,MacArthur Foundation
2404,Grants,affirmed,increasingly,1,1/18/2024,MacArthur Foundation
2405,Grants,affirmed,warrant,1,1/18/2024,MacArthur Foundation
2406,Grants,affordable,housing,1,1/18/2024,MacArthur Foundation
2407,Grants,africa,asia,1,1/18/2024,MacArthur Foundation
2408,Grants,agencies,analyzed,1,1/18/2024,MacArthur Foundation
2409,Grants,agencies,including,1,1/18/2024,MacArthur Foundation
2410,Grants,agencies,regularly,1,1/18/2024,MacArthur Foundation
2411,Grants,agency,accepted,1,1/18/2024,MacArthur Foundation
2412,Grants,agency,announced,1,1/18/2024,MacArthur Foundation
2413,Grants,agency,began,1,1/18/2024,MacArthur Foundation
2414,Grants,agency,carbon,1,1/18/2024,MacArthur Foundation
2415,Grants,agency,defines,1,1/18/2024,MacArthur Foundation
2416,Grants,agency,february,1,1/18/2024,MacArthur Foundation
2417,Grants,agency,focused,1,1/18/2024,MacArthur Foundation
2418,Grants,agency,greenhouse,1,1/18/2024,MacArthur Foundation
2419,Grants,agency,issued,1,1/18/2024,MacArthur Foundation
2420,Grants,agency,mexichem,1,1/18/2024,MacArthur Foundation
2421,Grants,agency,nfinalized,1,1/18/2024,MacArthur Foundation
2422,Grants,agency,nitrous,1,1/18/2024,MacArthur Foundation
2423,Grants,agency,pruitt,1,1/18/2024,MacArthur Foundation
2424,Grants,agency,pushes,1,1/18/2024,MacArthur Foundation
2425,Grants,agency,released,1,1/18/2024,MacArthur Foundation
2426,Grants,agency,renewable,1,1/18/2024,MacArthur Foundation
2427,Grants,agency,revised,1,1/18/2024,MacArthur Foundation
2428,Grants,agency,states,1,1/18/2024,MacArthur Foundation
2429,Grants,agency,tracks,1,1/18/2024,MacArthur Foundation
2430,Grants,agency,weather,1,1/18/2024,MacArthur Foundation
2431,Grants,aggregate,nnumbers,1,1/18/2024,MacArthur Foundation
2432,Grants,aggressive,actions,1,1/18/2024,MacArthur Foundation
2433,Grants,aggressive,stance,1,1/18/2024,MacArthur Foundation
2434,Grants,aggressively,pursue,1,1/18/2024,MacArthur Foundation
2435,Grants,agreement,compatible,1,1/18/2024,MacArthur Foundation
2436,Grants,agreement,countries,1,1/18/2024,MacArthur Foundation
2437,Grants,agreement,nature,1,1/18/2024,MacArthur Foundation
2438,Grants,agreement,pledges,1,1/18/2024,MacArthur Foundation
2439,Grants,agreement,volume,1,1/18/2024,MacArthur Foundation
2440,Grants,agreements,increased,1,1/18/2024,MacArthur Foundation
2441,Grants,agricultural,practices,1,1/18/2024,MacArthur Foundation
2442,Grants,ahead,california,1,1/18/2024,MacArthur Foundation
2443,Grants,air,collective,1,1/18/2024,MacArthur Foundation
2444,Grants,air,forestation,1,1/18/2024,MacArthur Foundation
2445,Grants,air,ntoxics,1,1/18/2024,MacArthur Foundation
2446,Grants,air,program,1,1/18/2024,MacArthur Foundation
2447,Grants,air,standards,1,1/18/2024,MacArthur Foundation
2448,Grants,air,water,1,1/18/2024,MacArthur Foundation
2449,Grants,albeit,temporary,1,1/18/2024,MacArthur Foundation
2450,Grants,allgas,gas,1,1/18/2024,MacArthur Foundation
2451,Grants,alliance,appeared,1,1/18/2024,MacArthur Foundation
2452,Grants,allocating,current,1,1/18/2024,MacArthur Foundation
2453,Grants,alok,rajan,1,1/18/2024,MacArthur Foundation
2454,Grants,alongside,data,1,1/18/2024,MacArthur Foundation
2455,Grants,alongside,taxes,1,1/18/2024,MacArthur Foundation
2456,Grants,alternative,investment,1,1/18/2024,MacArthur Foundation
2457,Grants,ambitious,aims,1,1/18/2024,MacArthur Foundation
2458,Grants,ambitious,climate,1,1/18/2024,MacArthur Foundation
2459,Grants,ambitious,cross,1,1/18/2024,MacArthur Foundation
2460,Grants,ambitious,plan,1,1/18/2024,MacArthur Foundation
2461,Grants,ambitious,program,1,1/18/2024,MacArthur Foundation
2462,Grants,ambitious,targets,1,1/18/2024,MacArthur Foundation
2463,Grants,amend,existing,1,1/18/2024,MacArthur Foundation
2464,Grants,amendment,united,1,1/18/2024,MacArthur Foundation
2465,Grants,american,climate,1,1/18/2024,MacArthur Foundation
2466,Grants,american,competitiveness,1,1/18/2024,MacArthur Foundation
2467,Grants,american,innovation,1,1/18/2024,MacArthur Foundation
2468,Grants,american,life,1,1/18/2024,MacArthur Foundation
2469,Grants,american,people,1,1/18/2024,MacArthur Foundation
2470,Grants,american,petroleum,1,1/18/2024,MacArthur Foundation
2471,Grants,american,political,1,1/18/2024,MacArthur Foundation
2472,Grants,american,samoa,1,1/18/2024,MacArthur Foundation
2473,Grants,american,society,1,1/18/2024,MacArthur Foundation
2474,Grants,american,tribal,1,1/18/2024,MacArthur Foundation
2475,Grants,american,voters,1,1/18/2024,MacArthur Foundation
2476,Grants,americans,nsupport,1,1/18/2024,MacArthur Foundation
2477,Grants,americans,views,1,1/18/2024,MacArthur Foundation
2478,Grants,americas,europe,1,1/18/2024,MacArthur Foundation
2479,Grants,americas,yale,1,1/18/2024,MacArthur Foundation
2480,Grants,analyses,conducted,1,1/18/2024,MacArthur Foundation
2481,Grants,analysis,includes,1,1/18/2024,MacArthur Foundation
2482,Grants,analysis,produced,1,1/18/2024,MacArthur Foundation
2483,Grants,analysis,reports,1,1/18/2024,MacArthur Foundation
2484,Grants,analytic,approach,1,1/18/2024,MacArthur Foundation
2485,Grants,analytics,combining,1,1/18/2024,MacArthur Foundation
2486,Grants,analytics,narrative,1,1/18/2024,MacArthur Foundation
2487,Grants,analytics,ncommitment,1,1/18/2024,MacArthur Foundation
2488,Grants,analyze,data,1,1/18/2024,MacArthur Foundation
2489,Grants,analyzed,largely,1,1/18/2024,MacArthur Foundation
2490,Grants,analyzed,support,1,1/18/2024,MacArthur Foundation
2491,Grants,analyzing,direct,1,1/18/2024,MacArthur Foundation
2492,Grants,ancillary,services,1,1/18/2024,MacArthur Foundation
2493,Grants,andhra,pradesh,1,1/18/2024,MacArthur Foundation
2494,Grants,anniversary,celebration,1,1/18/2024,MacArthur Foundation
2495,Grants,announced,nretirements,1,1/18/2024,MacArthur Foundation
2496,Grants,announced,scott,1,1/18/2024,MacArthur Foundation
2497,Grants,announcement,national,1,1/18/2024,MacArthur Foundation
2498,Grants,announcements,decreased,1,1/18/2024,MacArthur Foundation
2499,Grants,announcements,increased,1,1/18/2024,MacArthur Foundation
2500,Grants,announcements,nrelated,1,1/18/2024,MacArthur Foundation
2501,Grants,announcements,suggest,1,1/18/2024,MacArthur Foundation
2502,Grants,announcing,official,1,1/18/2024,MacArthur Foundation
2503,Grants,annual,emissions,1,1/18/2024,MacArthur Foundation
2504,Grants,annual,greenhouse,1,1/18/2024,MacArthur Foundation
2505,Grants,annual,growth,1,1/18/2024,MacArthur Foundation
2506,Grants,annual,increase,1,1/18/2024,MacArthur Foundation
2507,Grants,annual,increases,1,1/18/2024,MacArthur Foundation
2508,Grants,annual,jump,1,1/18/2024,MacArthur Foundation
2509,Grants,anti,climate,1,1/18/2024,MacArthur Foundation
2510,Grants,anti,coal,1,1/18/2024,MacArthur Foundation
2511,Grants,anti,regulation,1,1/18/2024,MacArthur Foundation
2512,Grants,anticipate,replicating,1,1/18/2024,MacArthur Foundation
2513,Grants,anticipate,resuming,1,1/18/2024,MacArthur Foundation
2514,Grants,antónio,guterres,1,1/18/2024,MacArthur Foundation
2515,Grants,apartment,buildings,1,1/18/2024,MacArthur Foundation
2516,Grants,apparent,disconnect,1,1/18/2024,MacArthur Foundation
2517,Grants,appeals,dismissed,1,1/18/2024,MacArthur Foundation
2518,Grants,appeals,vacated,1,1/18/2024,MacArthur Foundation
2519,Grants,appeared,emboldened,1,1/18/2024,MacArthur Foundation
2520,Grants,appears,consistent,1,1/18/2024,MacArthur Foundation
2521,Grants,appears,poised,1,1/18/2024,MacArthur Foundation
2522,Grants,appellate,courts,1,1/18/2024,MacArthur Foundation
2523,Grants,appellate,level,1,1/18/2024,MacArthur Foundation
2524,Grants,apple,rita,1,1/18/2024,MacArthur Foundation
2525,Grants,appliance,standards,1,1/18/2024,MacArthur Foundation
2526,Grants,appointed,climate,1,1/18/2024,MacArthur Foundation
2527,Grants,approach,advances,1,1/18/2024,MacArthur Foundation
2528,Grants,approach,harvard,1,1/18/2024,MacArthur Foundation
2529,Grants,approach,include,1,1/18/2024,MacArthur Foundation
2530,Grants,approach,nadvances,1,1/18/2024,MacArthur Foundation
2531,Grants,approaches,advancing,1,1/18/2024,MacArthur Foundation
2532,Grants,approaches,affect,1,1/18/2024,MacArthur Foundation
2533,Grants,approaches,building,1,1/18/2024,MacArthur Foundation
2534,Grants,approaches,built,1,1/18/2024,MacArthur Foundation
2535,Grants,approaches,contributed,1,1/18/2024,MacArthur Foundation
2536,Grants,approaches,grassroots,1,1/18/2024,MacArthur Foundation
2537,Grants,approaches,included,1,1/18/2024,MacArthur Foundation
2538,Grants,approaches,including,1,1/18/2024,MacArthur Foundation
2539,Grants,approaches,supported,1,1/18/2024,MacArthur Foundation
2540,Grants,appropriations,winners,1,1/18/2024,MacArthur Foundation
2541,Grants,approved,initial,1,1/18/2024,MacArthur Foundation
2542,Grants,approved,work,1,1/18/2024,MacArthur Foundation
2543,Grants,approximately,nhalf,1,1/18/2024,MacArthur Foundation
2544,Grants,arabia,turkey,1,1/18/2024,MacArthur Foundation
2545,Grants,area,expertise,1,1/18/2024,MacArthur Foundation
2546,Grants,area,grassroots,1,1/18/2024,MacArthur Foundation
2547,Grants,areas,pushing,1,1/18/2024,MacArthur Foundation
2548,Grants,areas,related,1,1/18/2024,MacArthur Foundation
2549,Grants,arizona,minnesota,1,1/18/2024,MacArthur Foundation
2550,Grants,article,subsidies,1,1/18/2024,MacArthur Foundation
2551,Grants,articles,global,1,1/18/2024,MacArthur Foundation
2552,Grants,articles,trained,1,1/18/2024,MacArthur Foundation
2553,Grants,articulated,collaboration,1,1/18/2024,MacArthur Foundation
2554,Grants,asia,europe,1,1/18/2024,MacArthur Foundation
2555,Grants,asia,pacific,1,1/18/2024,MacArthur Foundation
2556,Grants,assess,companies,1,1/18/2024,MacArthur Foundation
2557,Grants,assess,efforts,1,1/18/2024,MacArthur Foundation
2558,Grants,assess,empirically,1,1/18/2024,MacArthur Foundation
2559,Grants,assess,ninformation,1,1/18/2024,MacArthur Foundation
2560,Grants,assessing,nsupporting,1,1/18/2024,MacArthur Foundation
2561,Grants,assessing,progress,1,1/18/2024,MacArthur Foundation
2562,Grants,assessment,completed,1,1/18/2024,MacArthur Foundation
2563,Grants,assessment,focusing,1,1/18/2024,MacArthur Foundation
2564,Grants,assessment,issued,1,1/18/2024,MacArthur Foundation
2565,Grants,assessment,ninterviews,1,1/18/2024,MacArthur Foundation
2566,Grants,assessment,related,1,1/18/2024,MacArthur Foundation
2567,Grants,assessment,undertaken,1,1/18/2024,MacArthur Foundation
2568,Grants,asset,manager,1,1/18/2024,MacArthur Foundation
2569,Grants,assets,committed,1,1/18/2024,MacArthur Foundation
2570,Grants,assets,uploads,1,1/18/2024,MacArthur Foundation
2571,Grants,assist,poorer,1,1/18/2024,MacArthur Foundation
2572,Grants,assistance,grantees,1,1/18/2024,MacArthur Foundation
2573,Grants,association,voluntary,1,1/18/2024,MacArthur Foundation
2574,Grants,associations,play,1,1/18/2024,MacArthur Foundation
2575,Grants,associations,society,1,1/18/2024,MacArthur Foundation
2576,Grants,assumption,moot,1,1/18/2024,MacArthur Foundation
2577,Grants,assumptions,originally,1,1/18/2024,MacArthur Foundation
2578,Grants,atlantic,ocean,1,1/18/2024,MacArthur Foundation
2579,Grants,atlantic,transportation,1,1/18/2024,MacArthur Foundation
2580,Grants,atmospheric,administration,1,1/18/2024,MacArthur Foundation
2581,Grants,atmospheric,carbon,1,1/18/2024,MacArthur Foundation
2582,Grants,atmospheric,heat,1,1/18/2024,MacArthur Foundation
2583,Grants,attendees,nwere,1,1/18/2024,MacArthur Foundation
2584,Grants,attention,political,1,1/18/2024,MacArthur Foundation
2585,Grants,attorney,general,1,1/18/2024,MacArthur Foundation
2586,Grants,attorneys,general,1,1/18/2024,MacArthur Foundation
2587,Grants,auditors,increased,1,1/18/2024,MacArthur Foundation
2588,Grants,authored,njoint,1,1/18/2024,MacArthur Foundation
2589,Grants,authority,diverse,1,1/18/2024,MacArthur Foundation
2590,Grants,authors,cited,1,1/18/2024,MacArthur Foundation
2591,Grants,average,global,1,1/18/2024,MacArthur Foundation
2592,Grants,average,making,1,1/18/2024,MacArthur Foundation
2593,Grants,average,system,1,1/18/2024,MacArthur Foundation
2594,Grants,avoid,multiple,1,1/18/2024,MacArthur Foundation
2595,Grants,awarded,grants,1,1/18/2024,MacArthur Foundation
2596,Grants,axios,june,1,1/18/2024,MacArthur Foundation
2597,Grants,back,litigation,1,1/18/2024,MacArthur Foundation
2598,Grants,back,mercury,1,1/18/2024,MacArthur Foundation
2599,Grants,back,methane,1,1/18/2024,MacArthur Foundation
2600,Grants,back,rules,1,1/18/2024,MacArthur Foundation
2601,Grants,backsliding,nat,1,1/18/2024,MacArthur Foundation
2602,Grants,bailout,nwhich,1,1/18/2024,MacArthur Foundation
2603,Grants,ballot,initiative,1,1/18/2024,MacArthur Foundation
2604,Grants,ballot,measure,1,1/18/2024,MacArthur Foundation
2605,Grants,bank,accounts,1,1/18/2024,MacArthur Foundation
2606,Grants,banking,sector,1,1/18/2024,MacArthur Foundation
2607,Grants,barbora,sladkova,1,1/18/2024,MacArthur Foundation
2608,Grants,barely,mentioned,1,1/18/2024,MacArthur Foundation
2609,Grants,barriers,identified,1,1/18/2024,MacArthur Foundation
2610,Grants,barriers,inhibit,1,1/18/2024,MacArthur Foundation
2611,Grants,base,contributors,1,1/18/2024,MacArthur Foundation
2612,Grants,base,nresearch,1,1/18/2024,MacArthur Foundation
2613,Grants,based,competitive,1,1/18/2024,MacArthur Foundation
2614,Grants,based,energy,1,1/18/2024,MacArthur Foundation
2615,Grants,based,nprogram,1,1/18/2024,MacArthur Foundation
2616,Grants,based,organizations,1,1/18/2024,MacArthur Foundation
2617,Grants,based,process,1,1/18/2024,MacArthur Foundation
2618,Grants,based,program,1,1/18/2024,MacArthur Foundation
2619,Grants,based,survey,1,1/18/2024,MacArthur Foundation
2620,Grants,baseline,naccording,1,1/18/2024,MacArthur Foundation
2621,Grants,baseline,unfavorable,1,1/18/2024,MacArthur Foundation
2622,Grants,baselines,climate,1,1/18/2024,MacArthur Foundation
2623,Grants,baselines,high,1,1/18/2024,MacArthur Foundation
2624,Grants,baselines,ntell,1,1/18/2024,MacArthur Foundation
2625,Grants,baselines,nwere,1,1/18/2024,MacArthur Foundation
2626,Grants,battery,banks,1,1/18/2024,MacArthur Foundation
2627,Grants,battery,swapping,1,1/18/2024,MacArthur Foundation
2628,Grants,began,implementing,1,1/18/2024,MacArthur Foundation
2629,Grants,began,taking,1,1/18/2024,MacArthur Foundation
2630,Grants,begin,dismantling,1,1/18/2024,MacArthur Foundation
2631,Grants,beijing,chongqing,1,1/18/2024,MacArthur Foundation
2632,Grants,being,examined,1,1/18/2024,MacArthur Foundation
2633,Grants,ben,murphy,1,1/18/2024,MacArthur Foundation
2634,Grants,benefit,nfrom,1,1/18/2024,MacArthur Foundation
2635,Grants,bent,scientists,1,1/18/2024,MacArthur Foundation
2636,Grants,berg,news,1,1/18/2024,MacArthur Foundation
2637,Grants,bet,baseline,1,1/18/2024,MacArthur Foundation
2638,Grants,bet,deployment,1,1/18/2024,MacArthur Foundation
2639,Grants,bet,drexel,1,1/18/2024,MacArthur Foundation
2640,Grants,bet,evaluation,1,1/18/2024,MacArthur Foundation
2641,Grants,bet,nstands,1,1/18/2024,MacArthur Foundation
2642,Grants,bet,renewable,1,1/18/2024,MacArthur Foundation
2643,Grants,bharatiya,janata,1,1/18/2024,MacArthur Foundation
2644,Grants,bias,lack,1,1/18/2024,MacArthur Foundation
2645,Grants,bicameral,congressional,1,1/18/2024,MacArthur Foundation
2646,Grants,biden,reports,1,1/18/2024,MacArthur Foundation
2647,Grants,big,energy,1,1/18/2024,MacArthur Foundation
2648,Grants,big,nthinking,1,1/18/2024,MacArthur Foundation
2649,Grants,big,problem,1,1/18/2024,MacArthur Foundation
2650,Grants,big,step,1,1/18/2024,MacArthur Foundation
2651,Grants,bigger,barriers,1,1/18/2024,MacArthur Foundation
